Date,Hour,Month,DayOfWeek,WeatherConditions,Calls
04/22/2019 00:00:00,8,4,Monday,bad,77
04/22/2019 00:00:00,9,4,Monday,bad,133
04/22/2019 00:00:00,10,4,Monday,bad,127
04/22/2019 00:00:00,11,4,Monday,bad,153
04/22/2019 00:00:00,12,4,Monday,bad,139
04/22/2019 00:00:00,13,4,Monday,bad,108
04/22/2019 00:00:00,14,4,Monday,bad,92
04/22/2019 00:00:00,15,4,Monday,bad,64
04/22/2019 00:00:00,16,4,Monday,bad,37
04/22/2019 00:00:00,17,4,Monday,bad,17
04/22/2019 00:00:00,18,4,Monday,bad,9
04/22/2019 00:00:00,19,4,Monday,bad,3
04/22/2019 00:00:00,20,4,Monday,bad,4
04/22/2019 00:00:00,21,4,Monday,bad,1
04/23/2019 00:00:00,2,4,Tuesday,good,1
04/23/2019 00:00:00,3,4,Tuesday,good,2
04/23/2019 00:00:00,4,4,Tuesday,good,10
04/23/2019 00:00:00,5,4,Tuesday,good,13
04/23/2019 00:00:00,6,4,Tuesday,good,23
04/23/2019 00:00:00,7,4,Tuesday,good,49
04/23/2019 00:00:00,8,4,Tuesday,good,64
04/23/2019 00:00:00,9,4,Tuesday,good,69
04/23/2019 00:00:00,10,4,Tuesday,good,91
04/23/2019 00:00:00,11,4,Tuesday,good,97
04/23/2019 00:00:00,12,4,Tuesday,good,78
04/23/2019 00:00:00,13,4,Tuesday,good,73
04/23/2019 00:00:00,14,4,Tuesday,good,55
04/23/2019 00:00:00,15,4,Tuesday,good,32
04/23/2019 00:00:00,16,4,Tuesday,good,18
04/23/2019 00:00:00,17,4,Tuesday,good,11
04/23/2019 00:00:00,18,4,Tuesday,good,5
04/23/2019 00:00:00,19,4,Tuesday,good,3
04/24/2019 00:00:00,2,4,Wednesday,good,2
04/24/2019 00:00:00,4,4,Wednesday,good,6
04/24/2019 00:00:00,5,4,Wednesday,good,10
04/24/2019 00:00:00,6,4,Wednesday,good,20
04/24/2019 00:00:00,7,4,Wednesday,good,24
04/24/2019 00:00:00,8,4,Wednesday,good,43
04/24/2019 00:00:00,9,4,Wednesday,good,51
04/24/2019 00:00:00,10,4,Wednesday,good,77
04/24/2019 00:00:00,11,4,Wednesday,good,77
04/24/2019 00:00:00,12,4,Wednesday,good,80
04/24/2019 00:00:00,13,4,Wednesday,good,67
04/24/2019 00:00:00,14,4,Wednesday,good,49
04/24/2019 00:00:00,15,4,Wednesday,good,27
04/24/2019 00:00:00,16,4,Wednesday,good,20
04/24/2019 00:00:00,17,4,Wednesday,good,14
04/24/2019 00:00:00,18,4,Wednesday,good,7
04/24/2019 00:00:00,20,4,Wednesday,good,1
04/25/2019 00:00:00,2,4,Thursday,good,3
04/25/2019 00:00:00,3,4,Thursday,good,4
04/25/2019 00:00:00,4,4,Thursday,good,5
04/25/2019 00:00:00,5,4,Thursday,good,16
04/25/2019 00:00:00,6,4,Thursday,good,19
04/25/2019 00:00:00,7,4,Thursday,good,29
04/25/2019 00:00:00,8,4,Thursday,good,61
04/25/2019 00:00:00,9,4,Thursday,good,64
04/25/2019 00:00:00,10,4,Thursday,good,85
04/25/2019 00:00:00,11,4,Thursday,good,78
04/25/2019 00:00:00,12,4,Thursday,good,69
04/25/2019 00:00:00,13,4,Thursday,good,77
04/25/2019 00:00:00,14,4,Thursday,good,60
04/25/2019 00:00:00,15,4,Thursday,good,26
04/25/2019 00:00:00,16,4,Thursday,good,11
04/25/2019 00:00:00,17,4,Thursday,good,10
04/25/2019 00:00:00,18,4,Thursday,good,4
04/25/2019 00:00:00,19,4,Thursday,good,6
04/26/2019 00:00:00,1,4,Friday,bad,1
04/26/2019 00:00:00,3,4,Friday,bad,2
04/26/2019 00:00:00,4,4,Friday,bad,13
04/26/2019 00:00:00,5,4,Friday,bad,28
04/26/2019 00:00:00,6,4,Friday,bad,36
04/26/2019 00:00:00,7,4,Friday,bad,62
04/26/2019 00:00:00,8,4,Friday,bad,91
04/26/2019 00:00:00,9,4,Friday,bad,128
04/26/2019 00:00:00,10,4,Friday,bad,166
04/26/2019 00:00:00,11,4,Friday,bad,143
04/26/2019 00:00:00,12,4,Friday,bad,139
04/26/2019 00:00:00,13,4,Friday,bad,109
04/26/2019 00:00:00,14,4,Friday,bad,102
04/26/2019 00:00:00,15,4,Friday,bad,57
04/26/2019 00:00:00,16,4,Friday,bad,39
04/26/2019 00:00:00,17,4,Friday,bad,20
04/26/2019 00:00:00,18,4,Friday,bad,10
04/26/2019 00:00:00,19,4,Friday,bad,4
04/26/2019 00:00:00,20,4,Friday,bad,3
04/26/2019 00:00:00,21,4,Friday,bad,2
04/26/2019 00:00:00,23,4,Friday,bad,1
04/27/2019 00:00:00,2,4,Saturday,good,1
04/27/2019 00:00:00,3,4,Saturday,good,2
04/27/2019 00:00:00,4,4,Saturday,good,3
04/27/2019 00:00:00,5,4,Saturday,good,8
04/27/2019 00:00:00,6,4,Saturday,good,20
04/27/2019 00:00:00,7,4,Saturday,good,21
04/27/2019 00:00:00,8,4,Saturday,good,46
04/27/2019 00:00:00,9,4,Saturday,good,47
04/27/2019 00:00:00,10,4,Saturday,good,54
04/27/2019 00:00:00,11,4,Saturday,good,67
04/27/2019 00:00:00,12,4,Saturday,good,46
04/27/2019 00:00:00,13,4,Saturday,good,46
04/27/2019 00:00:00,14,4,Saturday,good,48
04/27/2019 00:00:00,15,4,Saturday,good,29
04/27/2019 00:00:00,16,4,Saturday,good,15
04/27/2019 00:00:00,17,4,Saturday,good,8
04/27/2019 00:00:00,18,4,Saturday,good,2
04/27/2019 00:00:00,19,4,Saturday,good,1
04/28/2019 00:00:00,2,4,Sunday,good,1
04/28/2019 00:00:00,3,4,Sunday,good,1
04/28/2019 00:00:00,4,4,Sunday,good,4
04/28/2019 00:00:00,5,4,Sunday,good,2
04/28/2019 00:00:00,6,4,Sunday,good,8
04/28/2019 00:00:00,7,4,Sunday,good,9
04/28/2019 00:00:00,8,4,Sunday,good,14
04/28/2019 00:00:00,9,4,Sunday,good,21
04/28/2019 00:00:00,10,4,Sunday,good,20
04/28/2019 00:00:00,11,4,Sunday,good,33
04/28/2019 00:00:00,12,4,Sunday,good,21
04/28/2019 00:00:00,13,4,Sunday,good,11
04/28/2019 00:00:00,14,4,Sunday,good,9
04/28/2019 00:00:00,15,4,Sunday,good,11
04/28/2019 00:00:00,16,4,Sunday,good,4
04/28/2019 00:00:00,17,4,Sunday,good,5
04/28/2019 00:00:00,18,4,Sunday,good,2
04/28/2019 00:00:00,19,4,Sunday,good,2
04/28/2019 00:00:00,20,4,Sunday,good,1
04/29/2019 00:00:00,2,4,Monday,good,3
04/29/2019 00:00:00,3,4,Monday,good,8
04/29/2019 00:00:00,4,4,Monday,good,6
04/29/2019 00:00:00,5,4,Monday,good,14
04/29/2019 00:00:00,6,4,Monday,good,29
04/29/2019 00:00:00,7,4,Monday,good,34
04/29/2019 00:00:00,8,4,Monday,good,51
04/29/2019 00:00:00,9,4,Monday,good,90
04/29/2019 00:00:00,10,4,Monday,good,103
04/29/2019 00:00:00,11,4,Monday,good,103
04/29/2019 00:00:00,12,4,Monday,good,111
04/29/2019 00:00:00,13,4,Monday,good,97
04/29/2019 00:00:00,14,4,Monday,good,71
04/29/2019 00:00:00,15,4,Monday,good,58
04/29/2019 00:00:00,16,4,Monday,good,18
04/29/2019 00:00:00,17,4,Monday,good,17
04/29/2019 00:00:00,18,4,Monday,good,11
04/29/2019 00:00:00,19,4,Monday,good,4
04/29/2019 00:00:00,20,4,Monday,good,4
04/30/2019 00:00:00,2,4,Tuesday,good,2
04/30/2019 00:00:00,3,4,Tuesday,good,4
04/30/2019 00:00:00,4,4,Tuesday,good,6
04/30/2019 00:00:00,5,4,Tuesday,good,18
04/30/2019 00:00:00,6,4,Tuesday,good,33
04/30/2019 00:00:00,7,4,Tuesday,good,32
04/30/2019 00:00:00,8,4,Tuesday,good,40
04/30/2019 00:00:00,9,4,Tuesday,good,75
04/30/2019 00:00:00,10,4,Tuesday,good,96
04/30/2019 00:00:00,11,4,Tuesday,good,91
04/30/2019 00:00:00,12,4,Tuesday,good,73
04/30/2019 00:00:00,13,4,Tuesday,good,62
04/30/2019 00:00:00,14,4,Tuesday,good,48
04/30/2019 00:00:00,15,4,Tuesday,good,38
04/30/2019 00:00:00,16,4,Tuesday,good,23
04/30/2019 00:00:00,17,4,Tuesday,good,14
04/30/2019 00:00:00,18,4,Tuesday,good,5
04/30/2019 00:00:00,19,4,Tuesday,good,5
04/30/2019 00:00:00,20,4,Tuesday,good,1
05/01/2019 00:00:00,2,5,Wednesday,good,1
05/01/2019 00:00:00,3,5,Wednesday,good,1
05/01/2019 00:00:00,4,5,Wednesday,good,7
05/01/2019 00:00:00,5,5,Wednesday,good,16
05/01/2019 00:00:00,6,5,Wednesday,good,26
05/01/2019 00:00:00,7,5,Wednesday,good,29
05/01/2019 00:00:00,8,5,Wednesday,good,41
05/01/2019 00:00:00,9,5,Wednesday,good,68
05/01/2019 00:00:00,10,5,Wednesday,good,64
05/01/2019 00:00:00,11,5,Wednesday,good,78
05/01/2019 00:00:00,12,5,Wednesday,good,66
05/01/2019 00:00:00,13,5,Wednesday,good,63
05/01/2019 00:00:00,14,5,Wednesday,good,38
05/01/2019 00:00:00,15,5,Wednesday,good,28
05/01/2019 00:00:00,16,5,Wednesday,good,21
05/01/2019 00:00:00,17,5,Wednesday,good,10
05/01/2019 00:00:00,18,5,Wednesday,good,5
05/01/2019 00:00:00,19,5,Wednesday,good,7
05/01/2019 00:00:00,20,5,Wednesday,good,2
05/02/2019 00:00:00,3,5,Thursday,good,5
05/02/2019 00:00:00,4,5,Thursday,good,5
05/02/2019 00:00:00,5,5,Thursday,good,12
05/02/2019 00:00:00,6,5,Thursday,good,21
05/02/2019 00:00:00,7,5,Thursday,good,37
05/02/2019 00:00:00,8,5,Thursday,good,42
05/02/2019 00:00:00,9,5,Thursday,good,87
05/02/2019 00:00:00,10,5,Thursday,good,93
05/02/2019 00:00:00,11,5,Thursday,good,91
05/02/2019 00:00:00,12,5,Thursday,good,80
05/02/2019 00:00:00,13,5,Thursday,good,90
05/02/2019 00:00:00,14,5,Thursday,good,49
05/02/2019 00:00:00,15,5,Thursday,good,31
05/02/2019 00:00:00,16,5,Thursday,good,23
05/02/2019 00:00:00,17,5,Thursday,good,21
05/02/2019 00:00:00,18,5,Thursday,good,6
05/02/2019 00:00:00,19,5,Thursday,good,2
05/02/2019 00:00:00,20,5,Thursday,good,1
05/03/2019 00:00:00,0,5,Friday,good,1
05/03/2019 00:00:00,3,5,Friday,good,3
05/03/2019 00:00:00,4,5,Friday,good,5
05/03/2019 00:00:00,5,5,Friday,good,15
05/03/2019 00:00:00,6,5,Friday,good,23
05/03/2019 00:00:00,7,5,Friday,good,45
05/03/2019 00:00:00,8,5,Friday,good,66
05/03/2019 00:00:00,9,5,Friday,good,97
05/03/2019 00:00:00,10,5,Friday,good,86
05/03/2019 00:00:00,11,5,Friday,good,108
05/03/2019 00:00:00,12,5,Friday,good,102
05/03/2019 00:00:00,13,5,Friday,good,89
05/03/2019 00:00:00,14,5,Friday,good,64
05/03/2019 00:00:00,15,5,Friday,good,39
05/03/2019 00:00:00,16,5,Friday,good,29
05/03/2019 00:00:00,17,5,Friday,good,11
05/03/2019 00:00:00,18,5,Friday,good,8
05/03/2019 00:00:00,19,5,Friday,good,3
05/03/2019 00:00:00,20,5,Friday,good,1
05/04/2019 00:00:00,1,5,Saturday,bad,1
05/04/2019 00:00:00,3,5,Saturday,bad,3
05/04/2019 00:00:00,4,5,Saturday,bad,8
05/04/2019 00:00:00,5,5,Saturday,bad,16
05/04/2019 00:00:00,6,5,Saturday,bad,21
05/04/2019 00:00:00,7,5,Saturday,bad,42
05/04/2019 00:00:00,8,5,Saturday,bad,60
05/04/2019 00:00:00,9,5,Saturday,bad,70
05/04/2019 00:00:00,10,5,Saturday,bad,99
05/04/2019 00:00:00,11,5,Saturday,bad,92
05/04/2019 00:00:00,12,5,Saturday,bad,70
05/04/2019 00:00:00,13,5,Saturday,bad,64
05/04/2019 00:00:00,14,5,Saturday,bad,47
05/04/2019 00:00:00,15,5,Saturday,bad,22
05/04/2019 00:00:00,16,5,Saturday,bad,22
05/04/2019 00:00:00,17,5,Saturday,bad,8
05/04/2019 00:00:00,18,5,Saturday,bad,12
05/04/2019 00:00:00,19,5,Saturday,bad,4
05/04/2019 00:00:00,22,5,Saturday,bad,1
05/05/2019 00:00:00,1,5,Sunday,good,1
05/05/2019 00:00:00,3,5,Sunday,good,2
05/05/2019 00:00:00,5,5,Sunday,good,4
05/05/2019 00:00:00,6,5,Sunday,good,5
05/05/2019 00:00:00,7,5,Sunday,good,9
05/05/2019 00:00:00,8,5,Sunday,good,17
05/05/2019 00:00:00,9,5,Sunday,good,17
05/05/2019 00:00:00,10,5,Sunday,good,16
05/05/2019 00:00:00,11,5,Sunday,good,25
05/05/2019 00:00:00,12,5,Sunday,good,22
05/05/2019 00:00:00,13,5,Sunday,good,22
05/05/2019 00:00:00,14,5,Sunday,good,16
05/05/2019 00:00:00,15,5,Sunday,good,7
05/05/2019 00:00:00,16,5,Sunday,good,9
05/05/2019 00:00:00,17,5,Sunday,good,5
05/05/2019 00:00:00,19,5,Sunday,good,1
05/05/2019 00:00:00,23,5,Sunday,good,1
05/06/2019 00:00:00,1,5,Monday,good,1
05/06/2019 00:00:00,2,5,Monday,good,2
05/06/2019 00:00:00,3,5,Monday,good,3
05/06/2019 00:00:00,4,5,Monday,good,8
05/06/2019 00:00:00,5,5,Monday,good,13
05/06/2019 00:00:00,6,5,Monday,good,24
05/06/2019 00:00:00,7,5,Monday,good,34
05/06/2019 00:00:00,8,5,Monday,good,71
05/06/2019 00:00:00,9,5,Monday,good,81
05/06/2019 00:00:00,10,5,Monday,good,108
05/06/2019 00:00:00,11,5,Monday,good,91
05/06/2019 00:00:00,12,5,Monday,good,111
05/06/2019 00:00:00,13,5,Monday,good,71
05/06/2019 00:00:00,14,5,Monday,good,49
05/06/2019 00:00:00,15,5,Monday,good,46
05/06/2019 00:00:00,16,5,Monday,good,24
05/06/2019 00:00:00,17,5,Monday,good,9
05/06/2019 00:00:00,18,5,Monday,good,3
05/06/2019 00:00:00,19,5,Monday,good,2
05/06/2019 00:00:00,20,5,Monday,good,2
05/07/2019 00:00:00,1,5,Tuesday,good,1
05/07/2019 00:00:00,2,5,Tuesday,good,1
05/07/2019 00:00:00,3,5,Tuesday,good,1
05/07/2019 00:00:00,4,5,Tuesday,good,7
05/07/2019 00:00:00,5,5,Tuesday,good,9
05/07/2019 00:00:00,6,5,Tuesday,good,21
05/07/2019 00:00:00,7,5,Tuesday,good,47
05/07/2019 00:00:00,8,5,Tuesday,good,48
05/07/2019 00:00:00,9,5,Tuesday,good,75
05/07/2019 00:00:00,10,5,Tuesday,good,82
05/07/2019 00:00:00,11,5,Tuesday,good,92
05/07/2019 00:00:00,12,5,Tuesday,good,75
05/07/2019 00:00:00,13,5,Tuesday,good,71
05/07/2019 00:00:00,14,5,Tuesday,good,58
05/07/2019 00:00:00,15,5,Tuesday,good,32
05/07/2019 00:00:00,16,5,Tuesday,good,16
05/07/2019 00:00:00,17,5,Tuesday,good,7
05/07/2019 00:00:00,18,5,Tuesday,good,7
05/08/2019 00:00:00,1,5,Wednesday,bad,1
05/08/2019 00:00:00,2,5,Wednesday,bad,1
05/08/2019 00:00:00,3,5,Wednesday,bad,3
05/08/2019 00:00:00,4,5,Wednesday,bad,5
05/08/2019 00:00:00,5,5,Wednesday,bad,16
05/08/2019 00:00:00,6,5,Wednesday,bad,21
05/08/2019 00:00:00,7,5,Wednesday,bad,43
05/08/2019 00:00:00,8,5,Wednesday,bad,81
05/08/2019 00:00:00,9,5,Wednesday,bad,73
05/08/2019 00:00:00,10,5,Wednesday,bad,108
05/08/2019 00:00:00,11,5,Wednesday,bad,114
05/08/2019 00:00:00,12,5,Wednesday,bad,77
05/08/2019 00:00:00,13,5,Wednesday,bad,83
05/08/2019 00:00:00,14,5,Wednesday,bad,75
05/08/2019 00:00:00,15,5,Wednesday,bad,31
05/08/2019 00:00:00,16,5,Wednesday,bad,29
05/08/2019 00:00:00,17,5,Wednesday,bad,14
05/08/2019 00:00:00,18,5,Wednesday,bad,7
05/08/2019 00:00:00,19,5,Wednesday,bad,2
05/08/2019 00:00:00,20,5,Wednesday,bad,1
05/08/2019 00:00:00,21,5,Wednesday,bad,2
05/09/2019 00:00:00,3,5,Thursday,good,2
05/09/2019 00:00:00,4,5,Thursday,good,8
05/09/2019 00:00:00,5,5,Thursday,good,15
05/09/2019 00:00:00,6,5,Thursday,good,25
05/09/2019 00:00:00,7,5,Thursday,good,35
05/09/2019 00:00:00,8,5,Thursday,good,47
05/09/2019 00:00:00,9,5,Thursday,good,65
05/09/2019 00:00:00,10,5,Thursday,good,93
05/09/2019 00:00:00,11,5,Thursday,good,86
05/09/2019 00:00:00,12,5,Thursday,good,85
05/09/2019 00:00:00,13,5,Thursday,good,75
05/09/2019 00:00:00,14,5,Thursday,good,35
05/09/2019 00:00:00,15,5,Thursday,good,36
05/09/2019 00:00:00,16,5,Thursday,good,25
05/09/2019 00:00:00,17,5,Thursday,good,15
05/09/2019 00:00:00,18,5,Thursday,good,4
05/09/2019 00:00:00,19,5,Thursday,good,3
05/09/2019 00:00:00,21,5,Thursday,good,1
05/10/2019 00:00:00,3,5,Friday,bad,5
05/10/2019 00:00:00,4,5,Friday,bad,6
05/10/2019 00:00:00,5,5,Friday,bad,17
05/10/2019 00:00:00,6,5,Friday,bad,29
05/10/2019 00:00:00,7,5,Friday,bad,56
05/10/2019 00:00:00,8,5,Friday,bad,97
05/10/2019 00:00:00,9,5,Friday,bad,113
05/10/2019 00:00:00,10,5,Friday,bad,139
05/10/2019 00:00:00,11,5,Friday,bad,146
05/10/2019 00:00:00,12,5,Friday,bad,134
05/10/2019 00:00:00,13,5,Friday,bad,106
05/10/2019 00:00:00,14,5,Friday,bad,94
05/10/2019 00:00:00,15,5,Friday,bad,59
05/10/2019 00:00:00,16,5,Friday,bad,31
05/10/2019 00:00:00,17,5,Friday,bad,25
05/10/2019 00:00:00,18,5,Friday,bad,8
05/10/2019 00:00:00,19,5,Friday,bad,2
05/11/2019 00:00:00,1,5,Saturday,good,1
05/11/2019 00:00:00,2,5,Saturday,good,1
05/11/2019 00:00:00,4,5,Saturday,good,4
05/11/2019 00:00:00,5,5,Saturday,good,9
05/11/2019 00:00:00,6,5,Saturday,good,13
05/11/2019 00:00:00,7,5,Saturday,good,21
05/11/2019 00:00:00,8,5,Saturday,good,25
05/11/2019 00:00:00,9,5,Saturday,good,44
05/11/2019 00:00:00,10,5,Saturday,good,64
05/11/2019 00:00:00,11,5,Saturday,good,56
05/11/2019 00:00:00,12,5,Saturday,good,52
05/11/2019 00:00:00,13,5,Saturday,good,35
05/11/2019 00:00:00,14,5,Saturday,good,24
05/11/2019 00:00:00,15,5,Saturday,good,21
05/11/2019 00:00:00,16,5,Saturday,good,14
05/11/2019 00:00:00,17,5,Saturday,good,9
05/11/2019 00:00:00,18,5,Saturday,good,5
05/11/2019 00:00:00,19,5,Saturday,good,1
05/11/2019 00:00:00,20,5,Saturday,good,1
05/12/2019 00:00:00,2,5,Sunday,good,1
05/12/2019 00:00:00,3,5,Sunday,good,1
05/12/2019 00:00:00,4,5,Sunday,good,2
05/12/2019 00:00:00,5,5,Sunday,good,3
05/12/2019 00:00:00,6,5,Sunday,good,12
05/12/2019 00:00:00,7,5,Sunday,good,8
05/12/2019 00:00:00,8,5,Sunday,good,15
05/12/2019 00:00:00,9,5,Sunday,good,14
05/12/2019 00:00:00,10,5,Sunday,good,13
05/12/2019 00:00:00,11,5,Sunday,good,23
05/12/2019 00:00:00,12,5,Sunday,good,29
05/12/2019 00:00:00,13,5,Sunday,good,23
05/12/2019 00:00:00,14,5,Sunday,good,10
05/12/2019 00:00:00,15,5,Sunday,good,4
05/12/2019 00:00:00,16,5,Sunday,good,10
05/12/2019 00:00:00,17,5,Sunday,good,3
05/12/2019 00:00:00,18,5,Sunday,good,1
05/12/2019 00:00:00,19,5,Sunday,good,1
05/12/2019 00:00:00,20,5,Sunday,good,1
05/13/2019 00:00:00,2,5,Monday,good,1
05/13/2019 00:00:00,3,5,Monday,good,2
05/13/2019 00:00:00,4,5,Monday,good,14
05/13/2019 00:00:00,5,5,Monday,good,12
05/13/2019 00:00:00,6,5,Monday,good,37
05/13/2019 00:00:00,7,5,Monday,good,50
05/13/2019 00:00:00,8,5,Monday,good,62
05/13/2019 00:00:00,9,5,Monday,good,86
05/13/2019 00:00:00,10,5,Monday,good,73
05/13/2019 00:00:00,11,5,Monday,good,109
05/13/2019 00:00:00,12,5,Monday,good,100
05/13/2019 00:00:00,13,5,Monday,good,59
05/13/2019 00:00:00,14,5,Monday,good,59
05/13/2019 00:00:00,15,5,Monday,good,42
05/13/2019 00:00:00,16,5,Monday,good,28
05/13/2019 00:00:00,17,5,Monday,good,13
05/13/2019 00:00:00,18,5,Monday,good,4
05/13/2019 00:00:00,19,5,Monday,good,4
05/13/2019 00:00:00,20,5,Monday,good,4
05/13/2019 00:00:00,21,5,Monday,good,1
05/13/2019 00:00:00,22,5,Monday,good,1
05/14/2019 00:00:00,3,5,Tuesday,good,3
05/14/2019 00:00:00,4,5,Tuesday,good,6
05/14/2019 00:00:00,5,5,Tuesday,good,6
05/14/2019 00:00:00,6,5,Tuesday,good,26
05/14/2019 00:00:00,7,5,Tuesday,good,42
05/14/2019 00:00:00,8,5,Tuesday,good,55
05/14/2019 00:00:00,9,5,Tuesday,good,69
05/14/2019 00:00:00,10,5,Tuesday,good,77
05/14/2019 00:00:00,11,5,Tuesday,good,98
05/14/2019 00:00:00,12,5,Tuesday,good,88
05/14/2019 00:00:00,13,5,Tuesday,good,72
05/14/2019 00:00:00,14,5,Tuesday,good,54
05/14/2019 00:00:00,15,5,Tuesday,good,40
05/14/2019 00:00:00,16,5,Tuesday,good,12
05/14/2019 00:00:00,17,5,Tuesday,good,11
05/14/2019 00:00:00,18,5,Tuesday,good,6
05/14/2019 00:00:00,19,5,Tuesday,good,1
05/15/2019 00:00:00,3,5,Wednesday,good,3
05/15/2019 00:00:00,4,5,Wednesday,good,3
05/15/2019 00:00:00,5,5,Wednesday,good,14
05/15/2019 00:00:00,6,5,Wednesday,good,15
05/15/2019 00:00:00,7,5,Wednesday,good,21
05/15/2019 00:00:00,8,5,Wednesday,good,48
05/15/2019 00:00:00,9,5,Wednesday,good,59
05/15/2019 00:00:00,10,5,Wednesday,good,71
05/15/2019 00:00:00,11,5,Wednesday,good,74
05/15/2019 00:00:00,12,5,Wednesday,good,65
05/15/2019 00:00:00,13,5,Wednesday,good,70
05/15/2019 00:00:00,14,5,Wednesday,good,43
05/15/2019 00:00:00,15,5,Wednesday,good,32
05/15/2019 00:00:00,16,5,Wednesday,good,12
05/15/2019 00:00:00,17,5,Wednesday,good,14
05/15/2019 00:00:00,18,5,Wednesday,good,6
05/15/2019 00:00:00,22,5,Wednesday,good,1
05/15/2019 00:00:00,23,5,Wednesday,good,1
05/16/2019 00:00:00,1,5,Thursday,good,2
05/16/2019 00:00:00,2,5,Thursday,good,1
05/16/2019 00:00:00,3,5,Thursday,good,4
05/16/2019 00:00:00,4,5,Thursday,good,9
05/16/2019 00:00:00,5,5,Thursday,good,16
05/16/2019 00:00:00,6,5,Thursday,good,18
05/16/2019 00:00:00,7,5,Thursday,good,42
05/16/2019 00:00:00,8,5,Thursday,good,65
05/16/2019 00:00:00,9,5,Thursday,good,67
05/16/2019 00:00:00,10,5,Thursday,good,87
05/16/2019 00:00:00,11,5,Thursday,good,92
05/16/2019 00:00:00,12,5,Thursday,good,69
05/16/2019 00:00:00,13,5,Thursday,good,68
05/16/2019 00:00:00,14,5,Thursday,good,56
05/16/2019 00:00:00,15,5,Thursday,good,42
05/16/2019 00:00:00,16,5,Thursday,good,22
05/16/2019 00:00:00,17,5,Thursday,good,6
05/16/2019 00:00:00,18,5,Thursday,good,3
05/16/2019 00:00:00,20,5,Thursday,good,2
05/16/2019 00:00:00,21,5,Thursday,good,1
05/17/2019 00:00:00,3,5,Friday,good,2
05/17/2019 00:00:00,4,5,Friday,good,7
05/17/2019 00:00:00,5,5,Friday,good,11
05/17/2019 00:00:00,6,5,Friday,good,22
05/17/2019 00:00:00,7,5,Friday,good,43
05/17/2019 00:00:00,8,5,Friday,good,56
05/17/2019 00:00:00,9,5,Friday,good,80
05/17/2019 00:00:00,10,5,Friday,good,83
05/17/2019 00:00:00,11,5,Friday,good,89
05/17/2019 00:00:00,12,5,Friday,good,105
05/17/2019 00:00:00,13,5,Friday,good,80
05/17/2019 00:00:00,14,5,Friday,good,56
05/17/2019 00:00:00,15,5,Friday,good,46
05/17/2019 00:00:00,16,5,Friday,good,22
05/17/2019 00:00:00,17,5,Friday,good,12
05/17/2019 00:00:00,18,5,Friday,good,10
05/17/2019 00:00:00,19,5,Friday,good,4
05/17/2019 00:00:00,21,5,Friday,good,1
05/17/2019 00:00:00,22,5,Friday,good,1
05/18/2019 00:00:00,1,5,Saturday,good,1
05/18/2019 00:00:00,3,5,Saturday,good,1
05/18/2019 00:00:00,4,5,Saturday,good,3
05/18/2019 00:00:00,5,5,Saturday,good,7
05/18/2019 00:00:00,6,5,Saturday,good,13
05/18/2019 00:00:00,7,5,Saturday,good,27
05/18/2019 00:00:00,8,5,Saturday,good,38
05/18/2019 00:00:00,9,5,Saturday,good,56
05/18/2019 00:00:00,10,5,Saturday,good,64
05/18/2019 00:00:00,11,5,Saturday,good,81
05/18/2019 00:00:00,12,5,Saturday,good,50
05/18/2019 00:00:00,13,5,Saturday,good,38
05/18/2019 00:00:00,14,5,Saturday,good,35
05/18/2019 00:00:00,15,5,Saturday,good,31
05/18/2019 00:00:00,16,5,Saturday,good,10
05/18/2019 00:00:00,17,5,Saturday,good,9
05/18/2019 00:00:00,18,5,Saturday,good,1
05/18/2019 00:00:00,19,5,Saturday,good,2
05/18/2019 00:00:00,20,5,Saturday,good,1
05/19/2019 00:00:00,3,5,Sunday,good,1
05/19/2019 00:00:00,4,5,Sunday,good,1
05/19/2019 00:00:00,5,5,Sunday,good,5
05/19/2019 00:00:00,6,5,Sunday,good,5
05/19/2019 00:00:00,7,5,Sunday,good,8
05/19/2019 00:00:00,8,5,Sunday,good,12
05/19/2019 00:00:00,9,5,Sunday,good,16
05/19/2019 00:00:00,10,5,Sunday,good,21
05/19/2019 00:00:00,11,5,Sunday,good,21
05/19/2019 00:00:00,12,5,Sunday,good,17
05/19/2019 00:00:00,13,5,Sunday,good,23
05/19/2019 00:00:00,14,5,Sunday,good,11
05/19/2019 00:00:00,15,5,Sunday,good,9
05/19/2019 00:00:00,16,5,Sunday,good,3
05/19/2019 00:00:00,17,5,Sunday,good,4
05/19/2019 00:00:00,18,5,Sunday,good,2
05/20/2019 00:00:00,2,5,Monday,bad,1
05/20/2019 00:00:00,3,5,Monday,bad,2
05/20/2019 00:00:00,4,5,Monday,bad,13
05/20/2019 00:00:00,5,5,Monday,bad,20
05/20/2019 00:00:00,6,5,Monday,bad,42
05/20/2019 00:00:00,7,5,Monday,bad,60
05/20/2019 00:00:00,8,5,Monday,bad,97
05/20/2019 00:00:00,9,5,Monday,bad,124
05/20/2019 00:00:00,10,5,Monday,bad,168
05/20/2019 00:00:00,11,5,Monday,bad,119
05/20/2019 00:00:00,12,5,Monday,bad,143
05/20/2019 00:00:00,13,5,Monday,bad,105
05/20/2019 00:00:00,14,5,Monday,bad,92
05/20/2019 00:00:00,15,5,Monday,bad,49
05/20/2019 00:00:00,16,5,Monday,bad,32
05/20/2019 00:00:00,17,5,Monday,bad,19
